Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year_Month,A,B,Quarter,Year_Quarter,公司 代號_x,公司名稱_x,當月營收,上月營收,去年當月營收,上月比較 增減(%),去年同月 增減(%),當月累計營收,去年累計營收,前期比較 增減(%),備註,年度/季別,毛利率%,營業利益率%,稅前淨利率%,稅後淨利率%,統計期,總人口數(千人),15歲以上民間人口(千人),勞動力(千人),就業人數(千人),失業人數(千人),15歲以上民間人口占總人口數(%),勞動力占總人口數(%),勞動力參與率(%),就業人口占總人口數(%),就業人口占15歲以上民間人口(%),就業人口占勞動力(%),失業率(%),公司 代號_y,公司名稱_y,營業費用,所得稅費用（利益）,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,稅前淨利（淨損）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期綜合損益總額,營業收入,營業成本,營業毛利（毛損）,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益
2023-03-01,489.4190631734914,506.8983154296875,489.4190631734914,506.8983154296875,39560848,0.0,0.0,202303,1.0357142857142856,0.035714285714285685,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-02,503.9851379394531,504.9562075693943,500.10085941968856,503.9851379394531,16558784,0.0,0.0,202303,1.001926782273603,0.009633911368015424,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-03,508.8403940126877,509.8114634669104,501.0718383789063,501.0718383789063,23253895,0.0,0.0,202303,1.001908396946565,0.017175572519083852,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-06,504.9562069825156,508.8404854977657,502.042998096078,505.9272766113281,21922085,0.0,0.0,202303,1.0076923076923077,0.01346153846153845,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-07,505.92724539487415,510.7825932393547,503.985106257082,508.8404541015625,24861078,0.0,0.0,202303,1.0095969289827256,0.013435700575815553,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-08,505.9272766113281,507.8694158689532,503.01406772489054,505.9272766113281,24512408,0.0,0.0,202303,1.0038387715930903,0.009596928982725518,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-09,509.8115241390536,510.7825937088422,506.8983154296875,506.8983154296875,21557577,0.0,0.0,202303,1.0019047619047619,0.007619047619047686,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-10,500.1008305540327,501.071900127924,496.21655225846735,498.15869140625,24045605,0.0,0.0,202303,1.0019417475728154,0.009708737864077686,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-13,498.1586300162382,503.0139772873516,494.27435219934745,501.0718383789063,21466947,0.0,0.0,202303,1.0097465886939572,0.0175438596491228,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-14,496.2165529737286,499.1297616996018,495.2454833984375,495.2454833984375,20474770,0.0,0.0,202303,1.00587084148728,0.007827788649706572,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-15,500.1008310336656,501.07190060848825,495.2454831595524,496.216552734375,23208597,0.0,0.0,202303,1.0019417475728156,0.011650485436893069,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-16,493.0432739257813,497.9248904993038,492.0669506110767,493.0432739257813,21965994,2.749821,0.0,202303,1.0099009900990097,0.011881188118811802,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-17,503.7828270164696,505.7354736328125,500.85385709195526,505.7354736328125,33118483,0.0,0.0,202303,1.003875968992248,0.009689922480620103,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-20,504.75921112298965,505.73553454875946,497.924947142601,499.8775939941406,11837312,0.0,0.0,202303,1.001934235976789,0.015473887814313346,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-21,502.806539037472,504.7591857910156,499.8775689071567,504.7591857910156,18284799,0.0,0.0,202303,1.003883495145631,0.009708737864077673,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-22,511.59346051242966,520.38037109375,511.59346051242966,520.38037109375,42385987,0.0,0.0,202303,1.0171755725190839,0.01717557251908394,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-23,515.4987892803206,526.2383473903272,515.4987892803206,525.2620239257812,26728246,0.0,0.0,202303,1.0208333333333333,0.020833333333333315,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-24,523.3093112244899,526.23828125,522.3329878826531,526.23828125,21926240,0.0,0.0,202303,1.005597014925373,0.00746268656716405,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-27,520.3803812088041,523.3093514595104,518.427734375,518.427734375,16111177,0.0,0.0,202303,1.00562851782364,0.009380863039399643,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-28,512.5697631835938,517.4513799758184,511.5934398251488,512.5697631835938,17234120,0.0,0.0,202303,1.0095238095238095,0.011428571428571467,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-29,520.3803249143205,520.3803249143205,512.5697384240492,517.4513549804688,17280749,0.0,0.0,202303,1.0,0.015009380863039441,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-30,523.3093923408294,524.2857158340026,518.4277748749635,522.3330688476562,19201564,0.0,0.0,202303,1.001865671641791,0.011194029850746362,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-03-31,525.2619880833724,525.2619880833724,519.4040476958255,520.38037109375,23558838,0.0,0.0,202303,1.0,0.011152416356877377,1,2023Q1,2330,台積電,145408332,163174097,171966525,-10.88,-15.44,508632973,491075873,3.57,-,2023Q1,56.33,45.46,48.03,40.69,112年3月,23167,20132,11919,11494,424,86.9,51.45,59.2,49.62,57.09,96.44,3.56,2330,台積電,55309344.0,37325895,203834717,-181454,7.98,244274931.0,206949036.0,206949036.0,203653263.0,508632973.0,222132581,286500392.0,286500392.0,47109,231238157.0,13036774.0,-3295773,206986561,-37525
2023-04-06,517.4513549804688,518.4276782917526,513.5460617353331,517.4513549804688,25423363,0.0,0.0,202304,1.00188679245283,0.009433962264150997,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-07,522.3330280426082,522.3330280426082,516.4750875411959,518.427734375,8557482,0.0,0.0,202304,1.0,0.011214953271027929,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-10,520.3803914003427,520.3803914003427,515.4987742202268,516.47509765625,7435151,0.0,0.0,202304,1.0,0.009380863039399811,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-11,509.6408892915449,514.5225070050654,509.6408892915449,511.5935363769531,22675697,0.0,0.0,202304,1.0095785440613028,0.009578544061302673,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-12,510.6171722998986,511.5934957650992,504.7592315086952,507.6882019042969,23816473,0.0,0.0,202304,1.0019120458891013,0.013384321223709316,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-13,502.8065436868107,504.75919045840993,497.9249267578125,497.9249267578125,25536889,0.0,0.0,202304,1.003883495145631,0.013592233009708748,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-14,503.7828979492188,507.68819173177087,500.8539276123047,503.7828979492188,18072504,0.0,0.0,202304,1.0077519379844961,0.013565891472868291,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-17,506.71187843909627,507.6882019042969,501.8302611130935,507.6882019042969,14634287,0.0,0.0,202304,1.001926782273603,0.011560693641618372,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-18,505.7355192610361,507.6881660535497,501.8302256760088,502.8065490722656,15168888,0.0,0.0,202304,1.0038610038610039,0.011583011583011466,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-19,504.75919045840993,505.7355138442096,496.9486033720129,497.9249267578125,21123233,0.0,0.0,202304,1.0019342359767893,0.017408123791102577,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-20,499.8775584795322,503.7828519051535,497.9249117667215,500.8538818359375,17221961,0.0,0.0,202304,1.0078125,0.011718749999999991,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-21,507.6881865559259,507.6881865559259,497.9249521990812,498.9012756347656,25016683,0.0,0.0,202304,1.0,0.01923076923076916,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-24,493.0433248486039,497.9249419263128,492.0670014330621,494.9959716796875,16886512,0.0,0.0,202304,1.0099009900990097,0.011881188118811762,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-25,492.0669857163027,493.0433091006605,486.20904541015625,486.20904541015625,36898412,0.0,0.0,202304,1.001984126984127,0.013888888888888997,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-26,486.2090475833307,486.69720927769146,479.3747838622799,479.8629455566406,31269245,0.0,0.0,202304,1.001004016064257,0.015060240963855293,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-27,479.3747434915622,483.2800367175627,477.42209687856194,481.8155517578125,29537148,0.0,0.0,202304,1.0081466395112018,0.012219959266802482,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-04-28,486.6972174473493,490.1143493652344,486.2090557447943,490.1143493652344,24824100,0.0,0.0,202304,1.0070210631895686,0.0080240722166499,2,2023Q2,2330,台積電,147899735,145408332,172561382,1.71,-14.29,656532708,663637255,-1.07,無。,2023Q2,54.11,42.0,44.65,37.79,112年4月,23184,20148,11924,11506,417,86.91,51.43,59.18,49.63,57.11,96.5,3.5,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-05-02,488.1616771340132,490.11432384254925,484.7445453940751,489.1380004882813,15325791,0.0,0.0,202305,1.004,0.01100000000000004,2,2023Q2,2330,台積電,176537345,147899735,185705425,19.36,-4.93,833070053,849342680,-1.91,-,2023Q2,54.11,42.0,44.65,37.79,112年5月,23197,20160,11920,11507,412,86.91,51.38,59.13,49.61,57.08,96.54,3.46,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-05-03,484.2564086914063,486.2090555006458,483.28008528678646,484.2564086914063,11369311,0.0,0.0,202305,1.004032258064516,0.0060483870967742,2,2023Q2,2330,台積電,176537345,147899735,185705425,19.36,-4.93,833070053,849342680,-1.91,-,2023Q2,54.11,42.0,44.65,37.79,112年5月,23197,20160,11920,11507,412,86.91,51.38,59.13,49.61,57.08,96.54,3.46,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-05-04,485.2327220257985,487.67353048669287,484.2563986414408,486.20904541015625,13140291,0.0,0.0,202305,1.005030181086519,0.007042253521126698,2,2023Q2,2330,台積電,176537345,147899735,185705425,19.36,-4.93,833070053,849342680,-1.91,-,2023Q2,54.11,42.0,44.65,37.79,112年5月,23197,20160,11920,11507,412,86.91,51.38,59.13,49.61,57.08,96.54,3.46,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-05-05,488.1616821289063,490.11432885742187,486.6971970825196,488.1616821289063,7488897,0.0,0.0,202305,1.0039999999999998,0.006999999999999826,2,2023Q2,2330,台積電,176537345,147899735,185705425,19.36,-4.93,833070053,849342680,-1.91,-,2023Q2,54.11,42.0,44.65,37.79,112年5月,23197,20160,11920,11507,412,86.91,51.38,59.13,49.61,57.08,96.54,3.46,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
2023-05-08,496.9486338297526,496.9486338297526,490.1143697102865,492.0670166015625,11243634,0.0,0.0,202305,1.0,0.013752455795677762,2,2023Q2,2330,台積電,176537345,147899735,185705425,19.36,-4.93,833070053,849342680,-1.91,-,2023Q2,54.11,42.0,44.65,37.79,112年5月,23197,20160,11920,11507,412,86.91,51.38,59.13,49.61,57.08,96.54,3.46,2330,台積電,113503904.0,70283798,392021727,-992354,14.99,458949840.0,388666042.0,388666042.0,391029373.0,989474227.0,442773988,546700239.0,546700239.0,-135,433196200.0,25753640.0,2363331,388785582,-119540
